room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,property_type,last_modified,latitude,longitude,location
13782540,1438,9613595,Shared room,,New York,Manhattan,Kips Bay,39,5.0,1,1.0,,60.0,,Stay on Pull-Out Couch in Cozy Studio -Murray Hill,Apartment,2017-07-15 21:25:20.775517,40.745749,-73.978379,0101000020E6100000F705F4C29D7E52C02A0307B4745F4440
17943534,1438,5440008,Shared room,,New York,Manhattan,Theater District,3,4.0,1,1.0,,56.0,,Shared Room for Girls only in Time Square,Apartment,2017-07-15 21:25:20.767625,40.762126,-73.983811,0101000020E61000007C9C69C2F67E52C035B742588D614440
13396285,1438,37555641,Shared room,,New York,Brooklyn,Bedford-Stuyvesant,31,4.0,2,1.0,,50.0,,Kawaii Gamer's Paradise in Brooklyn!,Townhouse,2017-07-15 21:25:19.858916,40.694426,-73.94636,0101000020E6100000868F8829917C52C0FDBE7FF3E2584440
13245420,1438,47741319,Shared room,,New York,Manhattan,East Village,27,4.5,2,1.0,,55.0,,2 Very Large Couch East Village NYC,Apartment,2017-07-15 21:25:19.853841,40.72442,-73.986987,0101000020E6100000F0A485CB2A7F52C0BF4868CBB95C4440
16128674,1438,87895464,Shared room,,New York,Manhattan,Upper East Side,3,3.5,1,1.0,,53.0,,"Museum Mile New York, Best Location",Apartment,2017-07-15 21:25:19.851504,40.762064,-73.958518,0101000020E610000026A8E15B587D52C0BFBA2A508B614440
17407958,1438,115730481,Shared room,,New York,Manhattan,Hell's Kitchen,2,0.0,1,1.0,,57.0,,Great location  very close to Time Square!,Apartment,2017-07-15 21:25:19.844364,40.759603,-73.990462,0101000020E6100000917BBABA637F52C0C478CDAB3A614440
8052046,1438,21090508,Shared room,,New York,Brooklyn,Bushwick,48,5.0,2,1.0,,48.0,,Traveler's Bunk Beds in Brooklyn,Apartment,2017-07-15 21:25:18.724952,40.697583,-73.934172,0101000020E6100000B1355B79C97B52C06F9F55664A594440
19141662,1438,133802988,Shared room,,New York,Queens,Ridgewood,0,0.0,2,1.0,,41.0,,Brand New shared room in CoLiving (M and L trains),House,2017-07-15 21:25:18.722770,40.703297,-73.908118,0101000020E61000002CBAF59A1E7A52C0FD2FD7A2055A4440
14143905,1438,85400731,Shared room,,New York,Brooklyn,Williamsburg,14,4.5,2,1.0,,45.0,,Great Japanese Artist Loft in Brooklyn Bushwick,Loft,2017-07-15 21:25:18.705789,40.705481,-73.929548,0101000020E6100000FB03E5B67D7B52C085798F334D5A4440
18242650,1438,122749644,Shared room,,New York,Manhattan,Upper East Side,1,0.0,3,1.0,,45.0,,"PrivateQueen,DrEaMy Apt by CentralPark&July4show!",Apartment,2017-07-15 21:25:18.693254,40.762617,-73.957529,0101000020E61000002EFEB627487D52C0D32F116F9D614440
13710548,1438,10296495,Shared room,,New York,Manhattan,Upper West Side,2,0.0,1,1.0,,49.0,,CLEAN NEW YORK APT at Central Park,Apartment,2017-07-15 21:25:17.185411,40.801059,-73.959458,0101000020E6100000ADF886C2677D52C04F95EF1989664440
19250656,1438,25029761,Shared room,,New York,Manhattan,Harlem,0,0.0,1,1.0,,46.0,,"Private, Quiet Cozy Big Room",Apartment,2017-07-15 21:25:17.180056,40.825385,-73.942821,0101000020E6100000D93EE42D577C52C0F2CD3637A6694440
19551401,1438,137317075,Shared room,,New York,Manhattan,Hell's Kitchen,0,0.0,1,1.0,,49.0,,Single Bed - Huge Apartment- Time Square,Apartment,2017-07-15 21:25:17.170787,40.761654,-73.98935,0101000020E61000000C93A982517F52C00D6FD6E07D614440
15841161,1438,23219314,Shared room,,New York,Manhattan,Harlem,17,4.5,2,1.0,,41.0,,Comfortable Friendly Space (For Women),Apartment,2017-07-15 21:25:17.166318,40.82164,-73.940677,0101000020E61000005CC64D0D347C52C0F08AE07F2B694440
18168964,1438,43252773,Shared room,,New York,Manhattan,Harlem,11,5.0,2,1.0,,50.0,,weekend share 1 bedroom,Apartment,2017-07-15 21:25:17.163826,40.809945,-73.948821,0101000020E61000008330B77BB97C52C084471B47AC674440
5287414,1438,27376622,Shared room,,New York,Manhattan,Gramercy,29,5.0,2,1.0,,55.0,,A BETTA place! MANHATTAN East 25th st. & 3rd Ave.,Apartment,2017-07-15 21:25:17.151063,40.737649,-73.983659,0101000020E6100000A1DAE044F47E52C0AB764D486B5E4440
7412452,1438,14132136,Shared room,,New York,Manhattan,Morningside Heights,8,5.0,1,1.0,,50.0,,Comfortable Couch-Cheap Short Trip,Apartment,2017-07-15 21:25:10.798078,40.802652,-73.962996,0101000020E6100000728BF9B9A17D52C0D508FD4CBD664440
13378908,1438,76028811,Shared room,,New York,Queens,Elmhurst,2,0.0,1,1.0,,60.0,,Queens Center Mall cute living room,Apartment,2017-07-15 21:25:10.791103,40.732798,-73.873033,0101000020E61000000BD5CDC5DF7752C080492A53CC5D4440
16823318,1438,111931229,Shared room,,New York,Manhattan,Kips Bay,7,4.0,1,1.0,,58.0,,Lily's Girls Only NYC,Apartment,2017-07-15 21:25:10.780130,40.742206,-73.979939,0101000020E6100000CC441152B77E52C08F72309B005F4440
3869282,1438,19980520,Shared room,,New York,Manhattan,Washington Heights,13,4.0,2,1.0,,50.0,,Living Room,Apartment,2017-07-15 21:25:10.777447,40.835556,-73.949527,0101000020E6100000D1EAE40CC57C52C000FDBE7FF36A4440
14187305,1438,73494835,Shared room,,New York,Queens,Flushing,8,5.0,1,1.0,,43.0,,"Converted sofa-bed for 1, near Main St, Flushing..",Apartment,2017-07-15 21:25:10.771461,40.75485,-73.825484,0101000020E6100000C3D7D7BAD47452C05BB1BFEC9E604440
13714127,1438,10296495,Shared room,,New York,Manhattan,Upper West Side,5,4.5,1,1.0,,49.0,,CLEAN NEW YORK APT at Central Park,Apartment,2017-07-15 21:25:09.141156,40.800739,-73.958859,0101000020E61000006B9E23F25D7D52C0DDD0949D7E664440
13713988,1438,10296495,Shared room,,New York,Manhattan,Upper West Side,3,4.5,1,1.0,,49.0,,CLEAN NEW YORK APT at Central Park,Apartment,2017-07-15 21:25:09.130042,40.800222,-73.959556,0101000020E61000008FAB915D697D52C015C5ABAC6D664440
19731385,1438,138960438,Shared room,,New York,Queens,Flushing,0,0.0,1,1.0,,60.0,,Quit place,Apartment,2017-07-15 21:25:09.115040,40.738312,-73.798639,0101000020E6100000D993C0E61C7352C0471FF301815E4440
19206478,1438,12711168,Shared room,,New York,Manhattan,East Village,7,4.5,1,1.0,,52.0,,Individual bed in the heart of the East Village!,Apartment,2017-07-15 21:24:58.143321,40.723318,-73.987405,0101000020E61000000ABABDA4317F52C0D74D29AF955C4440
17734883,1438,113124855,Shared room,,New York,Manhattan,Hell's Kitchen,12,4.0,1,1.0,,42.0,,2 Bedroom Apartment In Heart Of Manhattan 2,Apartment,2017-07-15 21:24:58.141083,40.761842,-73.990578,0101000020E6100000C68844A1657F52C0105CE50984614440
3466675,1438,1840564,Shared room,,New York,Brooklyn,Williamsburg,32,5.0,2,1.0,,50.0,,Day Bed Crash Pad in Amazing Artist Loft,Loft,2017-07-15 21:24:55.514423,40.706499,-73.937353,0101000020E6100000AEF36F97FD7B52C00FD4298F6E5A4440
16520567,1438,15356281,Shared room,,New York,Manhattan,East Village,38,5.0,1,1.0,,50.0,,East Village - Guest Room,Apartment,2017-07-15 21:24:55.505363,40.724968,-73.981834,0101000020E61000007506465ED67E52C0C1525DC0CB5C4440
3264797,1438,16505559,Shared room,,New York,Manhattan,Harlem,117,4.0,2,1.0,,45.0,,Comfy Airbed in Great Uptown Apt DR,Apartment,2017-07-15 21:24:55.502704,40.827003,-73.941976,0101000020E61000007B67B455497C52C0D158FB3BDB694440
19550358,1438,137317075,Shared room,,New York,Manhattan,Hell's Kitchen,0,0.0,1,1.0,,55.0,,Living Room Sofa Bed Time Square,Apartment,2017-07-15 21:24:55.500281,40.762935,-73.990943,0101000020E6100000CF4C309C6B7F52C0A4FCA4DAA7614440
18225903,1438,122749644,Shared room,,New York,Manhattan,Upper East Side,4,5.0,3,1.0,,50.0,,Sunny DrEaMy Clean!By CentralPark& July4Fireworks!,Apartment,2017-07-15 21:24:55.496531,40.762126,-73.956013,0101000020E6100000416326512F7D52C035B742588D614440
10731317,1438,10525320,Shared room,,New York,Manhattan,Upper East Side,36,4.5,1,1.0,,45.0,,"Cozy NYC apartment, private space",Apartment,2017-07-15 21:24:53.528487,40.77141,-73.953402,0101000020E6100000397CD289047D52C058E71890BD624440
7590712,1438,39805148,Shared room,,New York,Queens,Jamaica,59,5.0,1,1.0,,46.0,,Bachelor Pad For A Short Stay,House,2017-07-15 21:24:53.506831,40.686919,-73.780218,0101000020E610000009707A17EF7152C0220038F6EC574440
16019409,1438,104183802,Shared room,,New York,Manhattan,East Harlem,59,4.5,1,1.0,,42.0,,In the city!Central park!,Apartment,2017-07-15 21:24:53.495728,40.793706,-73.945071,0101000020E61000007959130B7C7C52C0CA51802898654440
15282612,1438,44439712,Shared room,,New York,Manhattan,East Harlem,22,5.0,2,1.0,,55.0,,Home away from home in NYC,Apartment,2017-07-15 21:24:51.135939,40.793921,-73.940931,0101000020E6100000BA32A836387C52C0C64D0D349F654440
16014247,1438,104129796,Shared room,,New York,Manhattan,East Harlem,78,4.5,1,1.0,,42.0,,In the city!Central park!,Apartment,2017-07-15 21:24:51.131584,40.793128,-73.946511,0101000020E61000007993DFA2937C52C05DC5E23785654440
2671736,1438,1671620,Shared room,,New York,Manhattan,Upper East Side,20,4.5,2,1.0,,60.0,,Couch to Crash Upper East Side,Apartment,2017-07-15 21:24:46.011480,40.776893,-73.946606,0101000020E6100000A20C5531957C52C0E4BED53A71634440
18120635,1438,21534672,Shared room,,New York,Brooklyn,Crown Heights,0,0.0,1,1.0,,50.0,,"Charming Apartment, Live Local in Brooklyn!",Apartment,2017-07-15 21:24:46.006784,40.666719,-73.936124,0101000020E61000000C40A374E97B52C0984F560C57554440
8915246,1438,2968774,Shared room,,New York,Brooklyn,Crown Heights,1,0.0,2,1.0,,45.0,,Cozy Sofa Bed for Nightly Stays,Apartment,2017-07-15 21:24:46.003028,40.66838,-73.956243,0101000020E6100000DA01D715337D52C076A6D0798D554440
16311148,1438,40385488,Shared room,,New York,Manhattan,Inwood,2,0.0,1,1.0,,45.0,,Cozy Sharing Space  in manhattan,Apartment,2017-07-15 21:24:45.997510,40.867639,-73.918703,0101000020E61000002CEFAA07CC7A52C0F8DD74CB0E6F4440
13280197,1438,38089768,Shared room,,New York,Bronx,Mott Haven,3,3.5,1,1.0,,45.0,,Cot on the floor by the door,Apartment,2017-07-15 21:24:45.994784,40.810888,-73.910782,0101000020E610000045F295404A7A52C0035C902DCB674440
15468038,1438,21105084,Shared room,,New York,Manhattan,Harlem,3,5.0,2,1.0,,50.0,,Urban Rustic Retreat - Shared Space,Apartment,2017-07-15 21:24:45.992295,40.816744,-73.952918,0101000020E61000004371C79BFC7C52C0249A40118B684440
2639521,1438,9898029,Shared room,,New York,Brooklyn,East Flatbush,42,4.5,2,1.0,,43.0,,Shared dorm room  $43 a night per person,Dorm,2017-07-15 21:24:45.986642,40.649422,-73.924819,0101000020E61000000BEE073C307B52C0C6A6954220534440
1090732,1438,5993276,Shared room,,New York,Queens,Richmond Hill,0,0.0,1,1.0,,60.0,,You take living or bedroom!,Apartment,2017-07-15 21:24:45.982732,40.701701,-73.823157,0101000020E61000004D9EB29AAE7452C006499F56D1594440
9819164,1438,17557243,Shared room,,New York,Manhattan,Harlem,0,0.0,2,1.0,,60.0,,Large Bay-Windowed by Citi-College,Apartment,2017-07-15 21:24:44.322520,40.821603,-73.955825,0101000020E6100000C0EC9E3C2C7D52C0D3A57F492A694440
13127603,1438,5834208,Shared room,,New York,Manhattan,Upper East Side,0,0.0,1,1.0,,60.0,,The Monarch Condominium,Apartment,2017-07-15 21:24:44.318174,40.78009,-73.953284,0101000020E610000034F3E49A027D52C0E4F736FDD9634440
18754907,1438,28307560,Shared room,,New York,Queens,Sunnyside,0,0.0,1,1.0,,60.0,,SUNNYSIDE,Apartment,2017-07-15 21:24:44.310648,40.74585,-73.926915,0101000020E6100000FFCA4A93527B52C05DDC4603785F4440
4710218,1438,24343358,Shared room,,New York,Queens,Long Island City,0,0.0,1,1.0,,60.0,,Living Room Converted to Bedroom,Apartment,2017-07-15 21:24:44.307417,40.75448,-73.935032,0101000020E6100000AA2D7590D77B52C038BEF6CC92604440
12568634,1438,50779151,Shared room,,New York,Manhattan,Hell's Kitchen,0,0.0,2,1.0,,50.0,,#暑期出租#曼哈顿52nd街Avalon Clinton高级公寓,Apartment,2017-07-15 21:24:44.302728,40.767679,-73.991374,0101000020E6100000B306EFAB727F52C0BA69334E43624440
18891508,1438,9898029,Shared room,,New York,Brooklyn,East Flatbush,0,0.0,2,1.0,,43.0,,Shared dorm room $43 a night per person,Apartment,2017-07-15 21:24:44.300101,40.650601,-73.925531,0101000020E6100000CA1B60E63B7B52C059DFC0E446534440
13933223,1438,78275126,Shared room,,New York,Manhattan,Harlem,1,0.0,2,1.0,,59.0,,Shared room near Yankee Stadium,Apartment,2017-07-15 21:24:44.297794,40.825102,-73.935521,0101000020E610000028EE7893DF7B52C09EEE3CF19C694440
3369929,1438,1910452,Shared room,,New York,Brooklyn,Williamsburg,0,0.0,1,1.0,,60.0,,Couch in E. Williamsburg Luxury Apt,Apartment,2017-07-15 21:24:44.289269,40.705859,-73.941348,0101000020E6100000EC89AE0B3F7C52C02B4B7496595A4440
14323919,1438,48599843,Shared room,,New York,Manhattan,Upper West Side,0,0.0,2,1.0,,50.0,,Modern Upper West Side Studio Apartment,Apartment,2017-07-15 21:24:44.282177,40.790052,-73.974856,0101000020E6100000CD936B0A647E52C0D811876C20654440
15207249,1438,57023844,Shared room,,New York,Queens,Jamaica,10,4.5,1,1.0,,52.0,,The Simple Life Crash Pad,House,2017-07-15 21:24:42.466919,40.68696,-73.780239,0101000020E610000014048F6FEF7152C080D4264EEE574440
13080685,1438,5707158,Shared room,,New York,Manhattan,Kips Bay,23,5.0,2,1.0,,49.0,,Shared room in Kips Bay/Murray Hill,Apartment,2017-07-15 21:24:42.460566,40.744697,-73.975934,0101000020E61000007C43E1B3757E52C0F436363B525F4440
17437106,1438,33511962,Shared room,,New York,Manhattan,Harlem,0,0.0,1,1.0,,50.0,,Charming Harlem Apartment,Apartment,2017-07-15 21:24:42.454313,40.813021,-73.953487,0101000020E6100000508A56EE057D52C009FB761211684440
13107919,1438,39259484,Shared room,,New York,Brooklyn,Sunset Park,4,4.5,1,1.0,,50.0,,"Sunny, large & private living room in Sunset Park",Apartment,2017-07-15 21:24:42.448333,40.645028,-74.019715,0101000020E6100000670FB402438152C08D800A4790524440
10252499,1438,2782391,Shared room,,New York,Manhattan,Hell's Kitchen,2,0.0,1,1.0,,50.0,,Great Hells Kitchen sofa,Apartment,2017-07-15 21:24:42.437650,40.766456,-73.98704,0101000020E610000001F6D1A92B7F52C057E9EE3A1B624440
16650376,1438,62533391,Shared room,,New York,Brooklyn,Sunset Park,1,0.0,2,1.0,,60.0,,Affordable W/Private bath& Closed to 53rd R Train,Apartment,2017-07-15 21:24:42.435369,40.646399,-74.013438,0101000020E610000083A10E2BDC8052C06495D233BD524440
19550118,1438,137317075,Shared room,,New York,Manhattan,Hell's Kitchen,0,0.0,1,1.0,,55.0,,(Single Bed) In A Shared Room By Time Square,Apartment,2017-07-15 21:24:42.428083,40.761876,-73.989594,0101000020E610000057941282557F52C0BCCD1B2785614440
10596419,1438,10957039,Shared room,,New York,Manhattan,Upper East Side,15,5.0,2,1.0,,59.0,,Upper East Side: Huge space with some privacy,Apartment,2017-07-15 21:24:41.316660,40.778386,-73.959626,0101000020E61000000B992B836A7D52C006D50627A2634440
2115809,1438,514261,Shared room,,New York,Brooklyn,South Slope,0,0.0,2,1.0,,45.0,,Quiet Room in 4BR Park Slope Home,Apartment,2017-07-15 21:24:41.311864,40.665429,-73.986969,0101000020E61000009D4A06802A7F52C0AE6708C72C554440
5726103,1438,29688249,Shared room,,New York,Manhattan,Harlem,36,5.0,2,1.0,,52.0,,Manhattan studio great location,Apartment,2017-07-15 21:24:41.308962,40.824838,-73.944428,0101000020E61000004F5B2382717C52C0C03FA54A94694440
14011318,1438,7658111,Shared room,,New York,Brooklyn,Bedford-Stuyvesant,4,4.5,4,1.0,,60.0,,"Comfy Futon in BedStuy, Brooklyn",Apartment,2017-07-15 21:24:41.304141,40.686389,-73.931156,0101000020E610000059DE550F987B52C0C5AA4198DB574440
17006306,1438,92100014,Shared room,,New York,Manhattan,Harlem,6,4.5,1,1.0,,50.0,,Chic Clean Minimalist Apartment,Apartment,2017-07-15 21:24:41.301841,40.817688,-73.953812,0101000020E610000012A27C410B7D52C0732A1900AA684440
15238259,1438,96877626,Shared room,,New York,Queens,Far Rockaway,2,0.0,4,1.0,,50.0,,Beautiful apartment blocks from Atlantic Beach,Apartment,2017-07-15 21:24:41.297548,40.59926,-73.74898,0101000020E6100000EB56CF49EF6F52C086E63A8DB44C4440
11821404,1438,42778908,Shared room,,New York,Manhattan,Washington Heights,21,4.5,2,1.0,,56.0,,Just simple nice and comfy,Apartment,2017-07-15 21:24:41.291438,40.841829,-73.937915,0101000020E610000062DBA2CC067C52C085E97B0DC16B4440
12847188,1438,67757556,Shared room,,New York,Brooklyn,Williamsburg,6,5.0,3,1.0,,49.0,,Confi smart space near Manhattan,Apartment,2017-07-15 21:24:41.279956,40.709064,-73.954273,0101000020E61000002C9D0FCF127D52C0AE62F19BC25A4440
18081738,1438,52350491,Shared room,,New York,Manhattan,East Harlem,0,0.0,2,1.0,,50.0,,Centrl prk north 2 bed for short term guests~month,Apartment,2017-07-15 21:24:41.277820,40.797286,-73.947581,0101000020E6100000E753C72AA57C52C082C7B7770D664440
883209,1438,4158086,Shared room,,New York,Brooklyn,Bedford-Stuyvesant,14,4.5,1,1.0,,60.0,,World Travelers to Couchcrash in BK,Apartment,2017-07-15 21:24:41.275203,40.69132,-73.942052,0101000020E610000069C878944A7C52C00D897B2C7D584440
19207818,1438,134399039,Shared room,,New York,Queens,Ridgewood,0,0.0,1,1.0,,60.0,,"All inclusive stay! Small but cozy clean,quite apt",Apartment,2017-07-15 21:24:41.272754,40.706284,-73.900312,0101000020E6100000910C39B69E7952C012D89C83675A4440
13975292,1438,165566,Shared room,,New York,Brooklyn,Gowanus,1,0.0,1,1.0,,49.0,,"Sunny, peaceful home in fantastic location",Apartment,2017-07-15 21:24:41.270652,40.682035,-73.984272,0101000020E61000009697FC4FFE7E52C01ADD41EC4C574440
15181843,1438,36275546,Shared room,,New York,Manhattan,Washington Heights,4,5.0,1,1.0,,46.0,,Share the comfort of my cozy home...,Apartment,2017-07-15 21:24:39.441283,40.847527,-73.935084,0101000020E6100000D3C08F6AD87B52C00EBDC5C37B6C4440
14854304,1438,1612492,Shared room,,New York,Manhattan,Little Italy,12,4.5,1,1.0,,59.0,,Shared Living Room With Crush Pad For Traveler,Apartment,2017-07-15 21:24:39.430275,40.717101,-73.997814,0101000020E61000006C5F402FDC7F52C0E6762FF7C95B4440
14253667,1438,85400731,Shared room,,New York,Brooklyn,Williamsburg,10,5.0,2,1.0,,45.0,,Japanese Artist Loft in Brooklyn Bushwick,Loft,2017-07-15 21:24:39.427751,40.706161,-73.929069,0101000020E61000008EAED2DD757B52C0F75AD07B635A4440
19240673,1438,129161153,Shared room,,New York,Brooklyn,East Flatbush,0,0.0,1,1.0,,50.0,,Spacious Bedroom,Apartment,2017-07-15 21:24:39.423711,40.63279,-73.938957,0101000020E61000006BD619DF177C52C0309E4143FF504440
502132,1438,48599,Shared room,,New York,Manhattan,Chelsea,60,4.5,1,1.0,,50.0,,Beautiful Downtown Manhattan Share,Apartment,2017-07-15 21:24:39.411367,40.739415,-74.000086,0101000020E6100000FFCBB568018052C0FF959526A55E4440
8615012,1438,44620317,Shared room,,New York,Queens,Corona,20,4.5,1,1.0,,42.0,,Shared room-(Bed 2),Apartment,2017-07-15 21:24:39.402012,40.740254,-73.858076,0101000020E6100000E15E99B7EA7652C0D95DA0A4C05E4440
8193625,1438,322061,Shared room,,New York,Manhattan,Washington Heights,36,4.5,1,1.0,,42.0,,NYC Cozy Quiet Close to Subway,Apartment,2017-07-15 21:24:38.467568,40.832894,-73.943557,0101000020E61000005C3AE63C637C52C06F8445459C6A4440
819206,1438,4306950,Shared room,,New York,Manhattan,East Harlem,75,4.5,3,1.0,,47.0,,Cute shared studio apartment,Apartment,2017-07-15 21:24:38.461003,40.791064,-73.950577,0101000020E61000001BD5E940D67C52C07F85CC9541654440
4464871,1438,23165464,Shared room,,New York,Queens,Flushing,3,4.5,2,1.0,,60.0,,共享卫浴 干净整洁,Apartment,2017-07-15 21:24:38.457763,40.746393,-73.834071,0101000020E6100000B0E2546B617552C04E7B4ACE895F4440
17517144,1438,70921734,Shared room,,New York,Manhattan,Flatiron District,4,5.0,1,1.0,,55.0,,Midtown share bedroom near Empire State,Apartment,2017-07-15 21:24:38.451651,40.743667,-73.990913,0101000020E61000009A0B5C1E6B7F52C0A60EF27A305F4440
8174397,1438,9511935,Shared room,,New York,Manhattan,Roosevelt Island,1,0.0,1,1.0,,45.0,,Roosevelt Island-great location,Apartment,2017-07-15 21:24:38.445334,40.766413,-73.945611,0101000020E610000039EFFFE3847C52C0581D39D219624440
15956772,1438,103611173,Shared room,,New York,Brooklyn,Bushwick,0,0.0,2,1.0,,60.0,,"Clean, Cozy Private Room in Classy Bushwick Apt",Apartment,2017-07-15 21:24:38.438732,40.698384,-73.91965,0101000020E61000000D71AC8BDB7A52C05B069CA564594440
14787028,1438,65109990,Shared room,,New York,Brooklyn,Clinton Hill,7,5.0,2,1.0,,50.0,,TEMPLE OF ILLUMINATION,House,2017-07-15 21:24:38.434028,40.685524,-73.96395,0101000020E6100000AB3E575BB17D52C0C24F1C40BF574440
15037461,1438,1207773,Shared room,,New York,Brooklyn,Williamsburg,4,5.0,1,1.0,,50.0,,Williamsburg Couch on a Budget,Apartment,2017-07-15 21:24:38.431394,40.707185,-73.959272,0101000020E6100000FCFD62B6647D52C0639CBF09855A4440
11229663,1438,56878925,Shared room,,New York,Queens,Forest Hills,7,4.5,2,1.0,,42.0,,"Joyce and Donovan's, Room for Two",House,2017-07-15 21:24:38.424116,40.722823,-73.855707,0101000020E610000054FD4AE7C37652C0F7E5CC76855C4440
14961139,1438,85400731,Shared room,,New York,Brooklyn,Williamsburg,3,4.5,2,1.0,,45.0,,Beautiful Japanese Artist Loft in Brooklyn,Apartment,2017-07-15 21:24:37.499688,40.706055,-73.929583,0101000020E6100000B9FAB1497E7B52C0B1169F02605A4440
14256283,1438,49745192,Shared room,,New York,Manhattan,Upper East Side,9,4.0,1,1.0,,49.0,,Amazing location for temporary stay,Apartment,2017-07-15 21:24:37.492966,40.78047,-73.954631,0101000020E6100000DC2F9FAC187D52C02BC1E270E6634440
18413588,1438,10335937,Shared room,,New York,Queens,Forest Hills,1,0.0,2,1.0,,45.0,,"MASSIVE Living Room, Queen Bed, 1 Block to Subway",Apartment,2017-07-15 21:24:37.490361,40.725799,-73.848343,0101000020E6100000983270404B7652C0193C4CFBE65C4440
3911453,1438,20260083,Shared room,,New York,Manhattan,East Harlem,5,4.5,2,1.0,,45.0,,"Sweet Studio Near Subway, LGA, and Central Park",Apartment,2017-07-15 21:24:37.486818,40.793325,-73.94105,0101000020E6100000A779C7293A7C52C0B30C71AC8B654440
8972426,1438,9055702,Shared room,,New York,Queens,East Elmhurst,85,4.5,2,1.0,,60.0,,Small bedroom,Bed & Breakfast,2017-07-15 21:24:37.484733,40.767492,-73.873566,0101000020E610000071395E81E87752C087F8872D3D624440
19289341,1438,134893698,Shared room,,New York,Manhattan,Hell's Kitchen,3,2.5,1,1.0,,47.0,,Amazing Location Midtown West (Time Square) Living,Castle,2017-07-15 21:24:37.482379,40.762803,-73.992784,0101000020E61000007EFFE6C5897F52C035255987A3614440
14111222,1438,22439718,Shared room,,New York,Brooklyn,Williamsburg,20,5.0,2,1.0,,50.0,,Cozy livingroom one stop Manhattan,Apartment,2017-07-15 21:24:37.479591,40.709809,-73.957649,0101000020E61000000403081F4A7D52C007B47405DB5A4440
19550239,1438,137317075,Shared room,,New York,Manhattan,Hell's Kitchen,1,0.0,1,1.0,,55.0,,Single Bed in A Shared Room Time Square 2,Apartment,2017-07-15 21:24:37.477571,40.76141,-73.989152,0101000020E610000079B130444E7F52C0766C04E275614440
7252174,1438,37972514,Shared room,,New York,Manhattan,Upper East Side,7,4.5,1,1.0,,50.0,,Great Space in Large NYC Apartment,Apartment,2017-07-15 21:24:37.466609,40.781466,-73.952874,0101000020E61000005BCD3AE3FB7C52C0CD77F01307644440
9823130,1438,4659746,Shared room,,New York,Manhattan,Harlem,13,5.0,1,1.0,,45.0,,Bay-windowed room by City College,Apartment,2017-07-15 21:24:37.461897,40.823202,-73.955805,0101000020E61000009C16BCE82B7D52C03B00E2AE5E694440
12932992,1438,70389313,Shared room,,New York,Manhattan,Harlem,37,5.0,1,1.0,,50.0,,Convertible Living Room in 1BD Apt,Apartment,2017-07-15 21:24:36.340677,40.817418,-73.954467,0101000020E61000001E87C1FC157D52C0B4942C27A1684440
18655815,1438,72377141,Shared room,,New York,Manhattan,Upper West Side,0,0.0,1,1.0,,47.0,,"Spacious, sunny room in Upper West Side, Manhattan",Apartment,2017-07-15 21:24:36.338379,40.799391,-73.967524,0101000020E61000001686C8E9EB7D52C0BEDBBC7152664440
19458935,1438,10218953,Shared room,,New York,Manhattan,Harlem,0,0.0,2,1.0,,49.0,,Purple butterfly bedroom in shared apartement.,Apartment,2017-07-15 21:24:36.335837,40.815266,-73.940943,0101000020E61000009C19FD68387C52C037C5E3A25A684440
4910479,1438,6848760,Shared room,,New York,Manhattan,Theater District,9,5.0,1,1.0,,50.0,,Near Times Square with sunset view,Apartment,2017-07-15 21:24:36.333798,40.762624,-73.9853,0101000020E6100000EC2FBB270F7F52C08692C9A99D614440
6042555,1438,31359030,Shared room,,New York,Queens,Astoria,61,4.5,1,1.0,,43.0,,"Share the Safe, Clean & Convenient",Apartment,2017-07-15 21:24:36.328181,40.766913,-73.923913,0101000020E61000005AD6FD63217B52C04AF086342A624440
14263739,1438,61990664,Shared room,,New York,Manhattan,Midtown,21,4.0,1,1.0,,50.0,,"Private bed, Big share room with 4 beds !",Apartment,2017-07-15 21:24:36.315846,40.751101,-73.986668,0101000020E61000009F008A91257F52C0177FDB1324604440
17965318,1438,123366851,Shared room,,New York,Manhattan,Chinatown,0,0.0,1,1.0,,55.0,,Comfortable shared room in Manhattan Chinatown,Apartment,2017-07-15 21:24:36.313475,40.715898,-73.996004,0101000020E6100000DAAB8F87BE7F52C0CBA2B08BA25B4440
19721584,1438,138960438,Shared room,,New York,Queens,Flushing,0,0.0,1,1.0,,50.0,,Quit place,Apartment,2017-07-15 21:24:36.311242,40.738112,-73.796797,0101000020E61000004223D8B8FE7252C080643A747A5E4440
6292833,1438,18266508,Shared room,,New York,Manhattan,Washington Heights,41,5.0,1,1.0,,42.0,,Sofa-bed in my living room,Apartment,2017-07-15 21:24:36.305311,40.857819,-73.931833,0101000020E61000005915E126A37B52C097715303CD6D4440
8844652,1438,34738391,Shared room,,New York,Brooklyn,Greenpoint,4,4.5,2,1.0,,60.0,,Quiet living room in Greenpoint 1BR,Apartment,2017-07-15 21:24:36.301962,40.730798,-73.953936,0101000020E6100000889E94490D7D52C0B9FDF2C98A5D4440
19801367,1438,139843738,Shared room,,New York,Manhattan,Midtown,0,0.0,1,1.0,,55.0,,Single bed B in the Shared Room in Herald SQ,Guesthouse,2017-07-15 21:24:35.373765,40.750845,-73.986347,0101000020E61000007EE02A4F207F52C0BCAE5FB01B604440
